id,publishedAt,salary,title,jobUrl,companyName,companyUrl,location,postedTime,applicationsCount,description,contractType,experienceLevel,workType,sector,companyId,posterProfileUrl,posterFullName
3851729654,2024-03-13,,Software Engineer,https://in.linkedin.com/jobs/view/software-engineer-at-cloudbees-3851729654?trk=public_jobs_topcard-title,CloudBees,https://www.linkedin.com/company/cloudbees?trk=public_jobs_topcard-org-name,"Bangalore Urban, Karnataka, India",2 weeks ago,Over 200 applicants,"Description

About CloudBees

CloudBees provides the leading software delivery platform for enterprises, enabling them to continuously innovate, compete, and win in a world powered by the digital experience. Designed for the world's largest organizations with the most complex requirements, CloudBees enables software development organizations to deliver scalable, compliant, governed, and secure software from the code a developer writes to the people who use it. The platform connects with other best-of-breed tools, improves the developer experience, and enables organizations to bring digital innovation to life continuously, adapt quickly, and unlock business outcomes that create market leaders and disruptors.




CloudBees was founded in 2010 and is backed by Goldman Sachs, Morgan Stanley, Bridgepoint Credit, HSBC, Golub Capital, Delta-v Capital, Matrix Partners, and Lightspeed Venture Partners. Visit www.cloudbees.com and follow us on Twitter, LinkedIn, and Facebook.




About the Role

As a Software Engineer at CloudBees, you will be an essential contributor to the development of our industry-leading software products. You'll work within the Continuous Integration collaborative team environment to design, develop, and deliver high-quality solutions that empower our customers to achieve seamless and efficient software delivery.




What You'll Do

 * Design, develop, and maintain DevOps solutions that enable organizations to streamline their software development and delivery processes. This includes creating tools, plugins, and integrations that enhance the capabilities of the CloudBees product suite.
 * Implement best practices for code quality, automated testing, and code reviews to ensure software reliability and performance. Write unit tests, integration tests, and perform code reviews to maintain high standards.
 * Work on new feature development and product enhancements based on customer feedback and industry trends. Continuously innovate and propose improvements to existing software solutions
 * Analyze and address complex technical challenges and issues that arise during the software development lifecycle. Debug, troubleshoot, and resolve technical problems efficiently.
 * Create and maintain technical documentation, including design specifications, user guides, and best practice guidelines. Share knowledge and contribute to internal and external technical communities.
 * Participate in Agile ceremonies, such as sprint planning, stand-up meetings, and retrospectives. Collaborate with product managers, designers, and other engineers to ensure alignment and efficient project execution.

Requirements

 * Bachelor's degree in Computer Science or a related technical field
 * Experience developing with Java/Python (>2 years).
 * Understanding of AWS, Azure, Google Cloud.
 * Proficiency in scripting languages (e.g., Shell Script, Perl, Groovy)
 * Experience in Github, JBoss, Jira, Zookeeper, Helm, Maven, Jenkins
 * Experience in Kubernetes, DevOps methodologies, and containerization technologies
 * Knowledge of developer tools such as Continuous Integration/Continuous Delivery systems, test tools, code quality tools, planning tools, IDEs and debugging tools.
 * Excellent problem solving and communication skills.
 * Familiarity with HTTP, REST, HTML, JSON, and similar web-based development technologies, and with building complex multi-tier parallel distributed systems that communicate via them (such as the backend of complex websites)
 * Ability to be self sufficient given the proper guidance.
 * Self-motivated and driven personality.
 * Fully proficient in English written and spoken language.
 * Comfortable working closely with support, customers and community to help resolve issues.




We’re invested in you!

We offer generous paid time off to allow our employees time to rest, recharge and to be present with family and friends throughout the year. At CloudBees, we truly believe that the more diverse we are, the better we serve our customers. A global community like Jenkins demands a global focus from CloudBees. Organizations with greater diversity—gender, racial, ethnic, and global—are stronger partners to their customers.




Whether by creating more innovative products, or better understanding our worldwide customers, or establishing a stronger cross-section of cultural leadership skills, diversity strengthens all aspects of the CloudBees organization. In the technology industry, diversity creates a competitive advantage.




CloudBees customers demand technologies from us that solve their software development, and therefore their business problems, so that they can better serve their own customers. CloudBees attributes much of its success to its worldwide work force and commitment to global diversity, which opens our proprietary software to innovative ideas from anywhere.




Along the way, we have witnessed firsthand how employees, partners, and customers with diverse perspectives and experiences contribute to creative problem-solving and better solutions for our customers and their businesses.




Scam Notice

Please be aware that there are individuals and organizations that may attempt to scam job seekers by offering fraudulent employment opportunities in the name of CloudBees. These scams may involve fake job postings, unsolicited emails, or messages claiming to be from our recruiters or hiring managers. Please note that CloudBees will never ask for any personal account information, such as cell phone, credit card details or bank account numbers, during the recruitment process. Additionally, CloudBees will never send you a check for any equipment prior to employment.




All communication from our recruiters and hiring managers will come from official company email addresses (@cloudbees.com) or from Paylocity and will never ask for any payment, fee to be paid or purchases to be made by the job seeker. If you are contacted by anyone claiming to represent CloudBees and you are unsure of their authenticity, please do not provide any personal/financial information and contact us immediately at tahelp@cloudbees.com.




We take these matters very seriously and will work to ensure that any fraudulent activity is reported and dealt with appropriately. If you feel like you have been scammed in the US, please report it to the Federal Trade Commission at: https://reportfraud.ftc.gov/#/.




In Europe, please contact the European Anti-Fraud Office at: https://anti-fraud.ec.europa.eu/olaf-and-you/report-fraud_en.




Signs of a Recruitment Scam

· Ensure there are no other domains before or after @cloudbees.com. For example: “name.dr.cloudbees.com”

· Check any documents for poor spelling and grammar – this is often a sign that fraudsters are at work.

· If they provide a generic email address such as @Yahoo or @Hotmail as a point of contact.

· You are asked for money, an “administration fee”, “security fee” or an “accreditation fee”.

· You are asked for cell phone account information.




 * #LI-Hybrid/Bangalore",Full-time,Associate,Information Technology,Software Development,1189836,,
3840903621,2024-02-29,,e,,,,,,,,,,,,undefined,undefined,undefined
3851729654,2024-03-13,,e,,,,,,,,,,,,undefined,undefined,undefined
3864815735,2024-03-21,,"Software Engineer II, Front End, Payments",https://in.linkedin.com/jobs/view/software-engineer-ii-front-end-payments-at-google-3864815735?trk=public_jobs_topcard-title,Google,https://www.linkedin.com/company/google?trk=public_jobs_topcard-org-name,"Hyderabad, Telangana, India",1 week ago,Over 200 applicants,"Minimum qualifications:


 * Bachelor’s degree or equivalent practical experience.
 * 1 year of experience with software development in one or more programming languages (e.g., Python, C, C++, Java, Javascript).
 * 1 year of experience with data structures or algorithms.
   
   

Preferred qualifications:


 * Master's degree or PhD in Computer Science or related technical field.
 * 1 year of experience with front-end frameworks, full-stack development, and/or API development.
 * Experience developing accessible technologies.
   
   

About The Job

Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.

With your technical expertise you will manage project priorities, deadlines, and deliverables. You will design, develop, test, deploy, maintain, and enhance software solutions.

Whether it is paying online with Autofill, using tap and pay in stores, or using the Google Pay app, the Payments team at Google is focused on making payments simple, seamless, and secure. In addition to consumer payment technologies, the Payments team also powers the money movement between Google and its consumers and businesses.

Responsibilities


 * Write product or system development code.
 * Participate in, or lead design reviews with peers and stakeholders to decide amongst available technologies.
 * Review code developed by other developers and provide feedback to ensure best practices (e.g., style guidelines, checking code in, accuracy, testability, and efficiency).
 * Contribute to existing documentation or educational content and adapt content based on product/program updates and user feedback.
 * Triage product or system issues and debug/track/resolve by analyzing the sources of issues and the impact on hardware, network, or service operations and quality.
   
   
   

Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form .",Full-time,Not Applicable,Information Technology and Engineering,"Information Services and Technology, Information and Internet",1441,,
3850740021,2024-03-10,,e,,,,,,,,,,,,undefined,undefined,undefined
3876315753,2024-03-29,,Software Developer,https://in.linkedin.com/jobs/view/software-developer-at-zoho-3876315753?trk=public_jobs_topcard-title,Zoho,https://in.linkedin.com/company/zoho?trk=public_jobs_topcard-org-name,"Chennai, Tamil Nadu, India",3 days ago,Over 200 applicants,"Zoho is one of the world&#39;s most prolific software companies. With 55+ applications in nearly every major business category, including sales, marketing, customer service, accounting and back office operations, and an array of productivity and collaboration tools built from the ground up, Zoho has the depth and breadth to solve even the most complex business challenges.



With more than 100 million+ users and over 15,000 employees across the globe, hundreds of thousands of companies rely on Zoho, every day to run their businesses, including Zoho itself. With 25 years of being private, bootstrapped and profitable, we understand what it takes to run a sustainable, resilient business.



Role: Backend Developer

Skill Set : Java/Python

Experience: 3-6 Years

Work location : Chennai



Job Description :



 * Create and deploy efficient back-end systems using Java/Python.
 * Ensure high coding standards,system design and performance.
 * Collaborate with cross-functional teams.
 * Lead a team while being hands-on in development.
 * Basic database, networking knowledge and familiarity with server- hosted platforms like Tomcat.",Full-time,Associate,Information Technology,"Information Services and Technology, Information and Media",38373,https://in.linkedin.com/in/natraj-baskar-17165727,Natraj Baskar
3856040594,2024-03-14,,"Software Engineer, Infrastructure, Google Ads",https://in.linkedin.com/jobs/view/software-engineer-infrastructure-google-ads-at-google-3856040594?trk=public_jobs_topcard-title,Google,https://www.linkedin.com/company/google?trk=public_jobs_topcard-org-name,"Bengaluru, Karnataka, India",2 weeks ago,Over 200 applicants,"Minimum qualifications:


 * Bachelor’s degree or equivalent practical experience.
 * 1 year of experience with software development in one or more programming languages (e.g., Python, C, C++, Java, JavaScript).
 * 1 year of experience with data structures or algorithms.
   
   

Preferred qualifications:


 * Master's degree or PhD in Computer Science or related technical field.
 * 1 year of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture.
 * Experience developing accessible technologies.
   
   

About The Job

Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.

With your technical expertise you will manage project priorities, deadlines, and deliverables. You will design, develop, test, deploy, maintain, and enhance software solutions.

Google Ads is helping power the open internet with the best technology that connects and creates value for people, publishers, advertisers, and Google. We’re made up of multiple teams, building Google’s Advertising products including search, display, shopping, travel and video advertising, as well as analytics. Our teams create trusted experiences between people and businesses with useful ads. We help grow businesses of all sizes from small businesses, to large brands, to YouTube creators, with effective advertiser tools that deliver measurable results. We also enable Google to engage with customers at scale.

Responsibilities


 * Write product or system development code.
 * Participate in, or lead design reviews with peers and stakeholders to decide amongst available technologies.
 * Review code developed by other developers and provide feedback to ensure best practices (e.g., style guidelines, checking code in, accuracy, testability, and efficiency).
 * Contribute to existing documentation or educational content and adapt content based on product/program updates and user feedback.
 * Triage product or system issues and debug/track/resolve by analyzing the sources of issues and the impact on hardware, network, or service operations and quality.
   
   
   

Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form .",Full-time,Not Applicable,Information Technology and Engineering,"Information Services and Technology, Information and Internet",1441,,
3864019113,2024-03-31,,Software Development Engineer II,https://in.linkedin.com/jobs/view/software-development-engineer-ii-at-flipkart-3864019113?trk=public_jobs_topcard-title,Flipkart,https://in.linkedin.com/company/flipkart?trk=public_jobs_topcard-org-name,"Bengaluru, Karnataka, India",1 day ago,Over 200 applicants,"About Flipkart

Flipkart is India’s largest e-commerce marketplace with a registered customer base of over 100 million. In the 10 years since it started, Flipkart has come to offer over 80 million products across 80+ categories including Smartphones, Books, Media, Consumer Electronics, Furniture, Fashion and Lifestyle. Launched in October 2007, Flipkart is known for its path-breaking services like Cash on Delivery, No cost EMI and a 10-day replacement policy. Flipkart was the pioneer in offering services like In-a-Day Guarantee (65 cities) and Same-Day-Guarantee (13 cities) at scale. With over 1,00,000 registered sellers, Flipkart has redefined the way brands and MSME’s do business online.",Full-time,Not Applicable,Engineering and Information Technology,"Manufacturing and Technology, Information and Internet",321062,,
3876059297,,,Frontend Developer,https://in.linkedin.com/jobs/view/frontend-developer-at-infosys-3876059297?trk=public_jobs_topcard-title,Infosys,https://in.linkedin.com/company/infosys?trk=public_jobs_topcard-org-name,"Bengaluru, Karnataka, India",9 hours ago,Over 200 applicants,"The ideal candidate will be responsible for designing, developing, testing, and debugging responsive web and mobile applications for the company. Using JavaScript, HTML, and CSS, this candidate will be able to translate user and business needs into functional frontend design.



Responsibilities

 * Designing, developing, and testing UI for mobile and web applications
 * Build reusable code and libraries for future use
 * Accurately translate user and business needs into functional frontend code



Qualifications



 * Bachelor&#39;s degree or equivalent in Computer Science
 * 3+ years&#39; experience in frontend development
 * Familiarity using Scrum/Agile development methodologies.
 * Experience building object-oriented web applications in Angular, JavaScript, HTML5, and CSS3

",Full-time,Associate,Engineering,IT Services and IT Consulting,1283,https://in.linkedin.com/in/anu-krishnan-995621197,Anu Krishnan
3852566765,2024-03-12,,Web Developer,https://in.linkedin.com/jobs/view/web-developer-at-sambhav-pay-3852566765?trk=public_jobs_topcard-title,Sambhav Pay,https://in.linkedin.com/company/sambhav-pay?trk=public_jobs_topcard-org-name,"Gurgaon, Haryana, India",2 weeks ago,Be among the first 25 applicants,"Job Title: Website Developer Fintech

Company: Sambhavpay Payments Solutions

Location: Gurgaon, India

Salary Range: 3-4 lakh per annum (based on Relevant experience)

Job Description for Website Developer (PHP, WordPress) at Sambhavpay (Gurgaon Location)

About The Company

Sambhavpay is a dynamic and rapidly growing fintech company based in Gurgaon. We specialize in providing innovative payment solutions to businesses and consumers. Our mission is to revolutionize the digital payment landscape and simplify transactions for everyone.

Job Summary

We are seeking a skilled and creative Website Developer with expertise in PHP and WordPress to join our talented team. The ideal candidate should have a proven track record of developing visually appealing and user-friendly websites that align with our brand image and meet our business requirements. The Website Developer will be responsible for designing, coding, modifying, and maintaining our company websites, ensuring they are optimized for performance, responsiveness, and user experience.

Responsibilities

Collaborate with the marketing and design teams to understand website requirements, including layout, features, and functionality.

Develop and maintain custom WordPress themes and plugins to enhance website capabilities and user experience.

Write clean, efficient, and well-documented PHP code for website development and customization.

Implement responsive design principles to ensure websites are optimized for various devices and screen sizes.

Conduct regular website performance tests and optimizations to improve loading times and overall performance.

Ensure websites are SEO-friendly and implement best practices for search engine visibility.

Integrate third-party APIs and services to enhance website functionality.

Troubleshoot and debug website issues and work with the team to find efficient solutions.

Stay up-to-date with the latest industry trends, technologies, and best practices in web development.

Manage domain hosting, server configurations, and website backups.

Collaborate with cross-functional teams to execute web projects within deadlines.

Qualifications And Skills

Bachelor's degree in Computer Science, Web Development, or a related field.

Proven experience as a Website Developer with expertise in PHP and WordPress.

A strong portfolio showcasing past website projects with WordPress development examples.

Proficiency in HTML, CSS, JavaScript, and other relevant web development languages.

Experience in responsive web design and mobile-friendly website development.

Solid understanding of SEO principles and implementation techniques.

Ability to work collaboratively in a team environment and effectively communicate technical concepts to non-technical stakeholders.

Excellent problem-solving skills and attention to detail.

Strong time management and organizational abilities to handle multiple projects simultaneously.

If you believe you meet the requirements and have the passion to contribute to Sambhavpay's success, please submit your resume along with a cover letter detailing your relevant experience and website development portfolio to hr@sambhavpay.com

Note: As part of the application process, please include links to the past websites you have developed with WordPress to showcase your skills and expertise. Applications without a portfolio may not be considered.",Full-time,Associate,Engineering and Information Technology,Financial Services,82037565,,
3868956036,2024-03-26,,Software Engineer,https://in.linkedin.com/jobs/view/software-engineer-at-microsoft-3868956036?trk=public_jobs_topcard-title,Microsoft,https://www.linkedin.com/company/microsoft?trk=public_jobs_topcard-org-name,Greater Kolkata Area,5 days ago,62 applicants,"Azure is the world’s leading cloud offering, trusted by hundreds of millions of users worldwide.

The Azure Edge + Platform (AE+P) organization’s portfolio spans the Cloud Edge Stack, Azure Sovereign Clouds, Azure Edge Security, Azure Engineering Systems, Azure Media Services and Microsoft’s Operating Systems including the Azure Host OS, Linux and Windows. This portfolio impressively powers the world with more than one billion monthly active devices, delivers Azure to customers in their premises and Sovereign regions, and seeks to accelerate growth for Azure, Experiences & Devices, and Microsoft’s customers worldwide.

The Azure Sovereign platform team builds the platform and tooling required to build, deploy, and manage various Sovereign Clouds for our global customers. More than ever, our customers are betting on the cloud and expecting Microsoft to deliver an unparalleled experience, including when dealing with their most sensitive data. To further increase adoption by government, public administrations, and other highly regulated customers, we have embarked on an initiative to deliver Sovereign Cloud solutions in select regions, meeting unique technical, legal, and operational requirements. Our mission is to help create repeatable ‘Sovereign Cloud’ by providing a zero-touch buildout experience for AE+P services through automation; offer seamless cloud management experience across various sovereign trust boundaries and enable reliable Azure platform recovery during critical situations.

Responsibilities


 * Contribute towards building the Azure Sovereign Cloud platform that makes it possible for supporting multiple classes of applications accounting for application consistency, availability, and security.
 * Works in collaboration with teams across a single organization to develop reliable, scalable, and high-performance, software designs.
 * Partners with engineering and Program Management teams to understand customer, business, and technical requirements to provide feedback to Azure Engineering.
 * Triages, troubleshoots, and repairs complex live site issues by applying expertise in software and hardware components and features.
 * Rapid cloud scale deployment of code and monitoring of telemetry
 * Design, develop and operate large scale, efficient and reliable cloud services
 * Drive continuous improvement on service quality and cogs efficiency
   
   

Qualifications

Required:


 * Bachelor's degree in computer science or related technical field AND 2+ years technical engineering experience with coding in languages including, but not limited to, C#, Java, JavaScript, or PowerShell OR equivalent experience.
 * Experience/knowledge of cloud computing, enterprise computing, IaaS and/or SaaS products.
 * Proven ability to track complex technical issues for running online services.
 * Excellent written and verbal communication skills.
 * Technical passion, avid learner, terrific problem-solving skills, and self-motivated.
   
   

#IDCAzureEPHiring

Microsoft is an equal opportunity employer. Consistent with applicable law, all qualified applicants will receive consideration for employment without regard to age, ancestry, citizenship, color, family or medical care leave, gender identity or expression, genetic information, immigration status, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran or military status, race, ethnicity, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable local laws, regulations and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application process, read more about requesting accommodations.",Full-time,Not Applicable,Engineering and Information Technology,Software Development,1035,,
3874684211,2024-03-28,,Java Developer,https://in.linkedin.com/jobs/view/java-developer-at-infosys-3874684211?trk=public_jobs_topcard-title,Infosys,https://in.linkedin.com/company/infosys?trk=public_jobs_topcard-org-name,"Bengaluru East, Karnataka, India",3 days ago,Over 200 applicants," * Primary skills:Technology->Java->Spring MVC,Technology->Java->Springboot,Technology->Microservices->Microservices API Management
   
   

A day in the life of an Infoscion


 * As part of the Infosys delivery team, your primary role would be to provide best fit architectural solutions for one or more projects.
 * You would also provide technology consultation and assist in defining scope and sizing of work
 * You would implement solutions, create technology differentiation and leverage partner technologies.
 * Additionally, you would participate in competency development with the objective of ensuring the best-fit and high quality technical solutions.
 * You would be a key contributor in creating thought leadership within the area of technology specialization and in compliance with guidelines, policies and norms of Infosys. If you think you fit right in to help our clients navigate their next in their digital transformation journey, this is the place for you!
 * Knowledge of architectural design patterns, performance tuning, database and functional designs
 * Hands-on experience in Service Oriented Architecture
 * Ability to lead solution development and delivery for the design solutions
 * Experience in designing high level and low level documents is a plus
 * Good understanding of SDLC is a pre-requisite
 * Awareness of latest technologies and trends
 * Logical thinking and problem solving skills along with an ability to collaborate",Full-time,Entry level,Engineering and Information Technology,IT Services and IT Consulting,1283,,
3864083044,2024-03-19,,SDE-2,https://in.linkedin.com/jobs/view/sde-2-at-airtel-3864083044?trk=public_jobs_topcard-title,airtel,https://in.linkedin.com/company/airtel?trk=public_jobs_topcard-org-name,"Gurgaon, Haryana, India",1 week ago,Over 200 applicants," * You will be responsible for understanding business needs and knowing how to create and manage the tools, and you will be responsible for conferring with users, studying system flow, data usage, and work processes following the software development lifecycle.
 * You will be responsible for identifying, prioritizing and executing tasks in the software development life cycle.
 * You will be responsible for performing validation and verification testing.
 * You will have to collaborate with the internal teams and vendors to fix and improve products.",Full-time,Entry level,Engineering and Information Technology,Telecommunications,3583,,
3855532497,2024-03-14,,Software Developer,https://in.linkedin.com/jobs/view/software-developer-at-tietoevry-3855532497?trk=public_jobs_topcard-title,Tietoevry,https://fi.linkedin.com/company/tietoevry?trk=public_jobs_topcard-org-name,"Pune, Maharashtra, India",2 weeks ago,Over 200 applicants,"You may apply to Tietoevry by selecting Apply and fill your application details to the form. You may also Apply by using LinkedIn and populate details to your application from your LinkedIn profile.


 * Proven experience as a ServiceNow developer, with a focus on portal development.
 * Strong proficiency in front-end technologies such as HTML, CSS, JavaScript, and AngularJS.
 * In-depth knowledge of ServiceNow platform capabilities, including Service Portal and Widget development.
 * Experience with REST and SOAP web services for integration purposes.
 * Excellent problem-solving and troubleshooting skills.
 * Strong communication and collaboration skills.
 * ServiceNow certifications are a plus.
 * Web development experience a plus",Full-time,Not Applicable,Engineering and Information Technology,IT Services and IT Consulting,40669199,,
3852590192,2024-03-12,,Junior Software Engineer,https://in.linkedin.com/jobs/view/junior-software-engineer-at-ay-tech-3852590192?trk=public_jobs_topcard-title,AY Tech,https://in.linkedin.com/company/aytech-pathanamthitta?trk=public_jobs_topcard-org-name,"Thiruvananthapuram, Kerala, India",2 weeks ago,104 applicants,"Are you a passionate and driven individual looking to kick-start your career in the world of software engineering?

Responsibilities

Collaborate with the development team to design, develop, and maintain high-quality software applications.

Write clean, efficient, and well-documented code using industry best practices.

Participate in code reviews and provide constructive feedback to improve code quality.

Troubleshoot and debug software issues to ensure smooth functionality.

Work closely with cross-functional teams to gather requirements and translate them into technical specifications.

Stay up-to-date with the latest technologies, trends, and advancements in software engineering.

Requirements

Freshers Btech cs,Btech IT, Bsc cs ,BCA, MCA ,Msc cs

How To Apply

If you are ready to jumpstart your career as a Junior Software Engineer, please submit your resume contact@aytech.co.in.",Full-time,Entry level,Information Technology,Software Development,31228134,,
3876059297,,,e,,,,,,,,,,,,undefined,undefined,undefined
3872941825,2024-03-28,,Software Development Engineer I,https://in.linkedin.com/jobs/view/software-development-engineer-i-at-zeta-3872941825?trk=public_jobs_topcard-title,Zeta,https://www.linkedin.com/company/zetasuite?trk=public_jobs_topcard-org-name,"Mumbai, Maharashtra, India",4 days ago,Over 200 applicants,"All About Zeta Suite

Zeta is a Next-Gen Banking Tech company that empowers banks and fintechs to launch banking products for the future. It was founded by Bhavin Turakhia and Ramki Gaddipati in 2015.Our flagship processing platform - Zeta Tachyon - is the industry’s first modern, cloud-native, and fully API-enabled stack that brings together issuance, processing, lending, core banking, fraud & risk, and many more capabilities as a single-vendor stack. 15M+ cards have been issued on our platform globally.

Zeta Tachyon offers:-


 * Rich digital-first cardholder experiences.
 * Native embeddable banking support.
 * Hyper-Personalisation Policy Engine to launch segment-of-one card programs.
 * Web-based product configurators to launch in days vs. quarters.
 * Rapid innovation & extensibility via APIs, event streams, and more.
 * Modern & intuitive web-based back office experiences.
 * Next-gen regulatory risk & compliance capabilities.
   
   

Zeta is actively working with the largest Banks and Fintechs in multiple global markets transforming customer experience for multi-million card portfolios.

Zeta has over 1700+ employees - with over 70% roles in R&D - across locations in the US , EMEA , and Asia . We raised $280 million at a $1.5 billion valuation from Softbank, Mastercard, and other investors in 2021.

Learn more @ www.zeta.tech , careers.zeta.tech , Linkedin , Twitter

The Role


 * We build large-scale transaction processing systems that can work with many current and future payment networks. We build applications that help banks realise the value of this new approach early. We help banks to rapidly deliver the value of these applications to their customers.
   
   

What would you do here?


 * Building highly-scalable and secure payments platform
 * Working with various product teams gathering requirements and adding capabilities
 * Using cutting-edge cryptography to secure payments beyond industry standards.
 * Deriving actionable insights by mining TBs of data.
 * Building low-level infrastructure that aims to push the boundaries of network performance.
 * Identify patterns and provide solutions to class of problems
 * Research, evaluate and socialize new tools, technologies, and techniques to improve the value of the system
   
   

What are we looking for?


 * Bachelor’s/Master’s degree in engineering with 1+ years of experience building enterprise systems
 * Worked on one or more large scale java applications
 * Good understanding of nuances of distributed systems, scalability, and availability
 * Good knowledge of one or more relational and NoSQL databases and transactions
 * Shrewd focus on latency and throughput of services
 * In-depth understanding of concurrency, synchronization, NIO, memory allocation and GC
 * Experience with IaaS clouds like AWS/Google Cloud, Azure, OpenStack etc.
 * Experience in working with Message Brokers and Application Containers
   
   

Life At Zeta

At Zeta, we want you to grow to be the best version of yourself by unlocking the great potential that lies within you. This is why our core philosophy is ‘People Must Grow.’ We recognize your aspirations; act as enablers by bringing you the right opportunities, and let you grow as you chase disruptive goals.

is adventurous and exhilarating at the same time. You get to work with some of the best minds in the industry and experience a culture that values the diversity of thoughts. If you want to push boundaries, learn continuously and grow to be the best version of yourself, Zeta is the place to be! Explore the life at zeta

Zeta is an equal opportunity employer.

At Zeta, we are committed to equal employment opportunities regardless of job history, disability, gender identity, religion, race, marital/parental status, or another special status. We are proud to be an equitable workplace that welcomes individuals from all walks of life if they fit the roles and responsibilities.",Full-time,Entry level,Engineering and Information Technology,Software Development,10355561,,
